occ_id,species,year,longitude,latitude
1,Pseudoplatystoma.magdaleniatum,2021,-75.008216,9.048883
2,Pseudoplatystoma.magdaleniatum,2005,-75.13696,8.3118
3,Pseudoplatystoma.magdaleniatum,2010,-73.92464,7.395
4,Pseudoplatystoma.magdaleniatum,2010,-73.92428,7.54183
5,Pseudoplatystoma.magdaleniatum,2019,-74.4652,8.73483
6,Pseudoplatystoma.magdaleniatum,2008,-74.29264,6.57883
7,Pseudoplatystoma.magdaleniatum,2014,-73.93621,7.18813
8,Pseudoplatystoma.magdaleniatum,2014,-74.40057,6.50065
9,Pseudoplatystoma.magdaleniatum,2014,-73.64556,9.65056
10,Pseudoplatystoma.magdaleniatum,2014,-74.66152,5.76034
11,Pseudoplatystoma.magdaleniatum,2014,-74.58404,6.18099
12,Pseudoplatystoma.magdaleniatum,2014,-73.88906,6.94642
13,Pseudoplatystoma.magdaleniatum,2014,-74.1061,6.76841
14,Pseudoplatystoma.magdaleniatum,2020,-74.4562,8.8802
15,Pseudoplatystoma.magdaleniatum,2021,-74.4655,8.70101
16,Pseudoplatystoma.magdaleniatum,2021,-74.5461,8.31115
17,Pseudoplatystoma.magdaleniatum,2021,-74.4963,8.27365
18,Pseudoplatystoma.magdaleniatum,2008,-73.96261,7.44428
19,Pseudoplatystoma.magdaleniatum,2011,-74.39828,6.50758
20,Pseudoplatystoma.magdaleniatum,2019,-74.452,8.86428
21,Pseudoplatystoma.magdaleniatum,2015,-74.39806,6.49722
22,Pseudoplatystoma.magdaleniatum,2006,-74.39828,6.50758
23,Pseudoplatystoma.magdaleniatum,2019,-75.4421,7.25403
24,Pseudoplatystoma.magdaleniatum,2020,-74.4562,8.8802
25,Pseudoplatystoma.magdaleniatum,2010,-74.31928,6.65286
26,Pseudoplatystoma.magdaleniatum,2019,-74.4652,8.73483
27,Pseudoplatystoma.magdaleniatum,2019,-74.4562,8.8802
28,Pseudoplatystoma.magdaleniatum,2019,-74.5226,8.70698
29,Pseudoplatystoma.magdaleniatum,2018,-73.87958,7.061225
30,Pseudoplatystoma.magdaleniatum,2018,-73.87958,7.061224
31,Pseudoplatystoma.magdaleniatum,2006,-74.39828,6.50758
32,Pseudoplatystoma.magdaleniatum,2019,-75.185887,7.907096
33,Pseudoplatystoma.magdaleniatum,2019,-75.002194,8.013943
34,Pseudoplatystoma.magdaleniatum,2019,-75.185887,7.907096
35,Pseudoplatystoma.magdaleniatum,2019,-74.819563,8.063835
36,Pseudoplatystoma.magdaleniatum,2019,-75.21713,7.784516
37,Pseudoplatystoma.magdaleniatum,2019,-75.272442,7.707999
38,Pseudoplatystoma.magdaleniatum,2019,-75.174354,7.997939
39,Pseudoplatystoma.magdaleniatum,2019,-75.21713,7.784516
40,Pseudoplatystoma.magdaleniatum,2019,-75.174354,7.997939
42,Pseudoplatystoma.magdaleniatum,2014,-75.322071,7.306584
43,Pseudoplatystoma.magdaleniatum,2019,-74.465,8.735
44,Pseudoplatystoma.magdaleniatum,2015,-75.653,5.459
45,Pseudoplatystoma.magdaleniatum,2018,-74.10061,6.78171
46,Pseudoplatystoma.magdaleniatum,2006,-74.833333,5.25
47,Pseudoplatystoma.magdaleniatum,2022,-74.902464,9.122197
48,Pseudoplatystoma.magdaleniatum,2011,-74.398,6.508
49,Pseudoplatystoma.magdaleniatum,2021,-75.257052,7.748392
50,Pseudoplatystoma.magdaleniatum,2021,-75.205722,7.797778
51,Pseudoplatystoma.magdaleniatum,2021,-75.349917,7.581333
52,Pseudoplatystoma.magdaleniatum,2021,-75.207429,7.858478
53,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
54,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
55,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
56,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
57,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
58,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
59,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
60,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
61,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
62,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
63,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
64,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
65,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
66,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
67,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
68,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
69,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
70,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
71,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
72,Pseudoplatystoma.magdaleniatum,2021,-75.229225,7.951077
73,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
74,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
75,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
76,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
77,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
78,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
79,Pseudoplatystoma.magdaleniatum,2020,-74.56244,8.385981
80,Pseudoplatystoma.magdaleniatum,2021,-75.229225,7.951077
81,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
82,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
83,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
84,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
85,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
86,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
87,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
88,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
89,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
90,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
91,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
92,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
93,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
94,Pseudoplatystoma.magdaleniatum,2021,-74.754403,8.202188
95,Pseudoplatystoma.magdaleniatum,2021,-74.754403,8.202188
96,Pseudoplatystoma.magdaleniatum,2021,-74.754403,8.202188
97,Pseudoplatystoma.magdaleniatum,2021,-75.205722,7.797778
98,Pseudoplatystoma.magdaleniatum,2021,-75.207825,7.956244
99,Pseudoplatystoma.magdaleniatum,2020,-74.538207,8.5764
100,Pseudoplatystoma.magdaleniatum,2020,-74.538207,8.5764
101,Pseudoplatystoma.magdaleniatum,2020,-74.538207,8.5764
102,Pseudoplatystoma.magdaleniatum,2020,-74.538207,8.5764
103,Pseudoplatystoma.magdaleniatum,2021,-75.207825,7.956244
104,Pseudoplatystoma.magdaleniatum,2020,-74.538207,8.5764
105,Pseudoplatystoma.magdaleniatum,2020,-74.538207,8.5764
106,Pseudoplatystoma.magdaleniatum,2021,-75.207825,7.956244
107,Pseudoplatystoma.magdaleniatum,2021,-75.207825,7.956244
108,Pseudoplatystoma.magdaleniatum,2021,-74.559865,8.339207
109,Pseudoplatystoma.magdaleniatum,2021,-74.559865,8.339207
110,Pseudoplatystoma.magdaleniatum,2021,-75.192649,7.985203
111,Pseudoplatystoma.magdaleniatum,2021,-75.192649,7.985203
112,Pseudoplatystoma.magdaleniatum,2021,-75.192649,7.985203
113,Pseudoplatystoma.magdaleniatum,2021,-75.192649,7.985203
114,Pseudoplatystoma.magdaleniatum,2021,-75.192649,7.985203
115,Pseudoplatystoma.magdaleniatum,2021,-75.192649,7.985203
116,Pseudoplatystoma.magdaleniatum,2021,-75.192649,7.985203
117,Pseudoplatystoma.magdaleniatum,2021,-75.192649,7.985203
118,Pseudoplatystoma.magdaleniatum,2021,-75.192649,7.985203
119,Pseudoplatystoma.magdaleniatum,2021,-74.559865,8.339207
120,Pseudoplatystoma.magdaleniatum,2021,-74.559865,8.339207
121,Pseudoplatystoma.magdaleniatum,2021,-74.559865,8.339207
122,Pseudoplatystoma.magdaleniatum,2021,-75.192649,7.985203
123,Pseudoplatystoma.magdaleniatum,2021,-75.192649,7.985203
124,Pseudoplatystoma.magdaleniatum,2021,-75.192649,7.985203
125,Pseudoplatystoma.magdaleniatum,2021,-75.192649,7.985203
126,Pseudoplatystoma.magdaleniatum,2020,-74.51152,8.648897
127,Pseudoplatystoma.magdaleniatum,2020,-74.51152,8.648897
128,Pseudoplatystoma.magdaleniatum,2020,-74.51152,8.648897
129,Pseudoplatystoma.magdaleniatum,2021,-74.534208,8.466551
130,Pseudoplatystoma.magdaleniatum,2021,-74.534208,8.466551
131,Pseudoplatystoma.magdaleniatum,2021,-74.534208,8.466551
132,Pseudoplatystoma.magdaleniatum,2021,-74.534208,8.466551
133,Pseudoplatystoma.magdaleniatum,2021,-74.534208,8.466551
134,Pseudoplatystoma.magdaleniatum,2021,-74.534208,8.466551
135,Pseudoplatystoma.magdaleniatum,2021,-74.534208,8.466551
136,Pseudoplatystoma.magdaleniatum,2021,-74.534208,8.466551
137,Pseudoplatystoma.magdaleniatum,2021,-74.534208,8.466551
138,Pseudoplatystoma.magdaleniatum,2021,-74.56244,8.385981
139,Pseudoplatystoma.magdaleniatum,2021,-74.56244,8.385981
140,Pseudoplatystoma.magdaleniatum,2021,-74.56244,8.385981
141,Pseudoplatystoma.magdaleniatum,2021,-74.534208,8.466551
142,Pseudoplatystoma.magdaleniatum,2021,-74.56244,8.385981
143,Pseudoplatystoma.magdaleniatum,2021,-74.56244,8.385981
144,Pseudoplatystoma.magdaleniatum,2021,-74.56244,8.385981
145,Pseudoplatystoma.magdaleniatum,2021,-74.56244,8.385981
146,Pseudoplatystoma.magdaleniatum,2021,-75.138254,8.01253
147,Pseudoplatystoma.magdaleniatum,2021,-75.138254,8.01253
148,Pseudoplatystoma.magdaleniatum,2021,-75.138254,8.01253
149,Pseudoplatystoma.magdaleniatum,2021,-75.138254,8.01253
150,Pseudoplatystoma.magdaleniatum,2021,-75.138254,8.01253
151,Pseudoplatystoma.magdaleniatum,2021,-75.138254,8.01253
152,Pseudoplatystoma.magdaleniatum,2021,-75.092424,8.010727
153,Pseudoplatystoma.magdaleniatum,2021,-75.092424,8.010727
154,Pseudoplatystoma.magdaleniatum,2021,-74.557153,8.573083
155,Pseudoplatystoma.magdaleniatum,2019,-74.76717,8.096154
156,Pseudoplatystoma.magdaleniatum,2019,-74.76717,8.096154
157,Pseudoplatystoma.magdaleniatum,2019,-74.76717,8.096154
158,Pseudoplatystoma.magdaleniatum,2020,-74.589104,8.254827
159,Pseudoplatystoma.magdaleniatum,2020,-75.361468,7.322095
160,Pseudoplatystoma.magdaleniatum,2020,-75.361468,7.322095
161,Pseudoplatystoma.magdaleniatum,2020,-75.361468,7.322095
162,Pseudoplatystoma.magdaleniatum,2020,-74.557153,8.573083
163,Pseudoplatystoma.magdaleniatum,2020,-74.589104,8.254827
164,Pseudoplatystoma.magdaleniatum,2020,-74.506891,8.301342
165,Pseudoplatystoma.magdaleniatum,2021,-74.529213,8.324354
166,Pseudoplatystoma.magdaleniatum,2020,-75.361468,7.322095
167,Pseudoplatystoma.magdaleniatum,2020,-74.953814,8.035987
168,Pseudoplatystoma.magdaleniatum,2020,-74.953814,8.035987
169,Pseudoplatystoma.magdaleniatum,2020,-74.953814,8.035987
170,Pseudoplatystoma.magdaleniatum,2020,-75.361468,7.322095
171,Pseudoplatystoma.magdaleniatum,2020,-75.361468,7.322095
172,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
173,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
174,Pseudoplatystoma.magdaleniatum,2020,-74.589104,8.254827
175,Pseudoplatystoma.magdaleniatum,2020,-74.589104,8.254827
176,Pseudoplatystoma.magdaleniatum,2020,-74.529213,8.324354
177,Pseudoplatystoma.magdaleniatum,2021,-74.529213,8.324354
178,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
179,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
180,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
181,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
182,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
183,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
184,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
185,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
186,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
187,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
188,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
189,Pseudoplatystoma.magdaleniatum,2021,-74.529213,8.324354
190,Pseudoplatystoma.magdaleniatum,2020,-74.529213,8.324354
191,Pseudoplatystoma.magdaleniatum,2020,-74.529213,8.324354
192,Pseudoplatystoma.magdaleniatum,2020,-74.529213,8.324354
193,Pseudoplatystoma.magdaleniatum,2020,-74.529213,8.324354
194,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
195,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
196,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
197,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
198,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
199,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
200,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
201,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
202,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
203,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
204,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
205,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
206,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
207,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
208,Pseudoplatystoma.magdaleniatum,2020,-74.475155,8.893277
209,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
210,Pseudoplatystoma.magdaleniatum,2020,-74.978901,8.002744
211,Pseudoplatystoma.magdaleniatum,2020,-75.229225,7.951077
212,Pseudoplatystoma.magdaleniatum,2020,-75.229225,7.951077
213,Pseudoplatystoma.magdaleniatum,2020,-75.229225,7.951077
214,Pseudoplatystoma.magdaleniatum,2020,-75.207429,7.858478
215,Pseudoplatystoma.magdaleniatum,2020,-74.506891,8.301342
216,Pseudoplatystoma.magdaleniatum,2020,-74.506891,8.301342
217,Pseudoplatystoma.magdaleniatum,2020,-75.192649,7.985203
218,Pseudoplatystoma.magdaleniatum,2020,-75.207825,7.956244
219,Pseudoplatystoma.magdaleniatum,2020,-75.192649,7.985203
220,Pseudoplatystoma.magdaleniatum,2020,-75.192649,7.985203
221,Pseudoplatystoma.magdaleniatum,2020,-75.257052,7.748392
222,Pseudoplatystoma.magdaleniatum,2020,-75.257052,7.748392
223,Pseudoplatystoma.magdaleniatum,2020,-75.257052,7.748392
224,Pseudoplatystoma.magdaleniatum,2020,-75.257052,7.748392
225,Pseudoplatystoma.magdaleniatum,2020,-75.257052,7.748392
226,Pseudoplatystoma.magdaleniatum,2020,-75.257052,7.748392
227,Pseudoplatystoma.magdaleniatum,2020,-75.257052,7.748392
228,Pseudoplatystoma.magdaleniatum,2020,-75.257052,7.748392
229,Pseudoplatystoma.magdaleniatum,2020,-75.257052,7.748392
230,Pseudoplatystoma.magdaleniatum,2020,-75.207429,7.858478
231,Pseudoplatystoma.magdaleniatum,2020,-75.207429,7.858478
232,Pseudoplatystoma.magdaleniatum,2020,-75.207429,7.858478
233,Pseudoplatystoma.magdaleniatum,2020,-74.529213,8.324354
234,Pseudoplatystoma.magdaleniatum,2020,-75.257052,7.748392
235,Pseudoplatystoma.magdaleniatum,2020,-75.257052,7.748392
236,Pseudoplatystoma.magdaleniatum,2020,-75.257052,7.748392
237,Pseudoplatystoma.magdaleniatum,2020,-75.257052,7.748392
238,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
239,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
240,Pseudoplatystoma.magdaleniatum,2021,-74.529213,8.324354
241,Pseudoplatystoma.magdaleniatum,2021,-74.529213,8.324354
242,Pseudoplatystoma.magdaleniatum,2021,-74.529213,8.324354
243,Pseudoplatystoma.magdaleniatum,2021,-74.529213,8.324354
244,Pseudoplatystoma.magdaleniatum,2021,-74.529213,8.324354
245,Pseudoplatystoma.magdaleniatum,2020,-75.257052,7.748392
246,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
247,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
248,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
249,Pseudoplatystoma.magdaleniatum,2020,-74.589104,8.254827
250,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
251,Pseudoplatystoma.magdaleniatum,2020,-74.589104,8.254827
252,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
253,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
254,Pseudoplatystoma.magdaleniatum,2020,-74.589104,8.254827
255,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
256,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
257,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
258,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
259,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
260,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
261,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
262,Pseudoplatystoma.magdaleniatum,2020,-74.589104,8.254827
263,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
264,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
265,Pseudoplatystoma.magdaleniatum,2020,-74.589104,8.254827
266,Pseudoplatystoma.magdaleniatum,2020,-74.589104,8.254827
267,Pseudoplatystoma.magdaleniatum,2020,-74.589104,8.254827
268,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
269,Pseudoplatystoma.magdaleniatum,2020,-75.399939,7.582955
270,Pseudoplatystoma.magdaleniatum,2020,-75.399939,7.582955
271,Pseudoplatystoma.magdaleniatum,2020,-75.399939,7.582955
272,Pseudoplatystoma.magdaleniatum,2020,-74.589104,8.254827
273,Pseudoplatystoma.magdaleniatum,2020,-74.589104,8.254827
274,Pseudoplatystoma.magdaleniatum,2020,-74.589104,8.254827
275,Pseudoplatystoma.magdaleniatum,2020,-74.478937,8.34603
276,Pseudoplatystoma.magdaleniatum,2020,-74.478937,8.34603
277,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
278,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
279,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
280,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
281,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
282,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
283,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
284,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
285,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
286,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
287,Pseudoplatystoma.magdaleniatum,2020,-75.350106,7.58176
288,Pseudoplatystoma.magdaleniatum,2021,-74.529213,8.324354
289,Pseudoplatystoma.magdaleniatum,2020,-74.487301,8.364349
290,Pseudoplatystoma.magdaleniatum,2020,-74.487301,8.364349
291,Pseudoplatystoma.magdaleniatum,2020,-74.487301,8.364349
292,Pseudoplatystoma.magdaleniatum,2020,-74.487301,8.364349
293,Pseudoplatystoma.magdaleniatum,2020,-75.022192,8.010048
294,Pseudoplatystoma.magdaleniatum,2020,-75.022192,8.010048
295,Pseudoplatystoma.magdaleniatum,2020,-75.022192,8.010048
296,Pseudoplatystoma.magdaleniatum,2020,-75.192649,7.985203
297,Pseudoplatystoma.magdaleniatum,2020,-75.192649,7.985203
298,Pseudoplatystoma.magdaleniatum,2020,-74.487301,8.364349
299,Pseudoplatystoma.magdaleniatum,2020,-74.978901,8.002744
300,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
301,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
302,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
303,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
304,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
305,Pseudoplatystoma.magdaleniatum,2021,-74.529213,8.324354
306,Pseudoplatystoma.magdaleniatum,2021,-74.529213,8.324354
307,Pseudoplatystoma.magdaleniatum,2020,-75.138254,8.01253
308,Pseudoplatystoma.magdaleniatum,2020,-74.529213,8.324354
309,Pseudoplatystoma.magdaleniatum,2021,-74.529213,8.324354
310,Pseudoplatystoma.magdaleniatum,2020,-74.529213,8.324354
311,Pseudoplatystoma.magdaleniatum,2020,-74.754403,8.202188
312,Pseudoplatystoma.magdaleniatum,2020,-74.754403,8.202188
313,Pseudoplatystoma.magdaleniatum,2020,-74.754403,8.202188
314,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
315,Pseudoplatystoma.magdaleniatum,2020,-75.229225,7.951077
316,Pseudoplatystoma.magdaleniatum,2020,-75.207429,7.858478
317,Pseudoplatystoma.magdaleniatum,2020,-75.207429,7.858478
318,Pseudoplatystoma.magdaleniatum,2020,-75.207429,7.858478
319,Pseudoplatystoma.magdaleniatum,2020,-75.229225,7.951077
320,Pseudoplatystoma.magdaleniatum,2020,-75.336621,7.536997
321,Pseudoplatystoma.magdaleniatum,2021,-74.529213,8.324354
322,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
323,Pseudoplatystoma.magdaleniatum,2020,-75.395241,7.288084
324,Pseudoplatystoma.magdaleniatum,2020,-75.395241,7.288084
325,Pseudoplatystoma.magdaleniatum,2020,-75.395241,7.288084
326,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
327,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
328,Pseudoplatystoma.magdaleniatum,2020,-74.754403,8.202188
329,Pseudoplatystoma.magdaleniatum,2020,-74.754403,8.202188
330,Pseudoplatystoma.magdaleniatum,2020,-74.874703,8.05593
331,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
332,Pseudoplatystoma.magdaleniatum,2020,-75.022192,8.010048
333,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
334,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
335,Pseudoplatystoma.magdaleniatum,2021,-74.772674,8.088431
336,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
337,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
338,Pseudoplatystoma.magdaleniatum,2020,-74.874703,8.05593
339,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
340,Pseudoplatystoma.magdaleniatum,2021,-74.772674,8.088431
341,Pseudoplatystoma.magdaleniatum,2020,-75.022192,8.010048
342,Pseudoplatystoma.magdaleniatum,2021,-74.772674,8.088431
343,Pseudoplatystoma.magdaleniatum,2020,-75.092424,8.010727
344,Pseudoplatystoma.magdaleniatum,2020,-74.978901,8.002744
345,Pseudoplatystoma.magdaleniatum,2020,-74.978901,8.002744
346,Pseudoplatystoma.magdaleniatum,2021,-74.772674,8.088431
347,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
348,Pseudoplatystoma.magdaleniatum,2020,-74.953814,8.035987
349,Pseudoplatystoma.magdaleniatum,2020,-74.953814,8.035987
350,Pseudoplatystoma.magdaleniatum,2020,-74.953814,8.035987
351,Pseudoplatystoma.magdaleniatum,2020,-74.953814,8.035987
352,Pseudoplatystoma.magdaleniatum,2020,-74.978901,8.002744
353,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
354,Pseudoplatystoma.magdaleniatum,2021,-74.772674,8.088431
355,Pseudoplatystoma.magdaleniatum,2021,-74.772674,8.088431
356,Pseudoplatystoma.magdaleniatum,2020,-74.772674,8.088431
357,Pseudoplatystoma.magdaleniatum,2020,-75.361468,7.322095
358,Pseudoplatystoma.magdaleniatum,2020,-75.361468,7.322095
359,Pseudoplatystoma.magdaleniatum,2020,-75.361468,7.322095
360,Pseudoplatystoma.magdaleniatum,2020,-75.361468,7.322095
361,Pseudoplatystoma.magdaleniatum,2020,-75.335339,7.349228
362,Pseudoplatystoma.magdaleniatum,2020,-75.335339,7.349228
363,Pseudoplatystoma.magdaleniatum,2020,-75.326897,7.463134
364,Pseudoplatystoma.magdaleniatum,2020,-75.326897,7.463134
365,Pseudoplatystoma.magdaleniatum,2020,-75.326897,7.463134
366,Pseudoplatystoma.magdaleniatum,2020,-75.326897,7.463134
367,Pseudoplatystoma.magdaleniatum,2020,-75.326897,7.463134
368,Pseudoplatystoma.magdaleniatum,2020,-75.326897,7.463134
369,Pseudoplatystoma.magdaleniatum,2020,-75.326897,7.463134
370,Pseudoplatystoma.magdaleniatum,2020,-75.326897,7.463134
371,Pseudoplatystoma.magdaleniatum,2021,-74.772674,8.088431
372,Pseudoplatystoma.magdaleniatum,2020,-74.953814,8.035987
373,Pseudoplatystoma.magdaleniatum,2020,-75.395241,7.288084
374,Pseudoplatystoma.magdaleniatum,2021,-74.772674,8.088431
375,Pseudoplatystoma.magdaleniatum,2020,-75.395241,7.288084
376,Pseudoplatystoma.magdaleniatum,2021,-74.772674,8.088431
377,Pseudoplatystoma.magdaleniatum,2020,-75.395241,7.288084
378,Pseudoplatystoma.magdaleniatum,2020,-75.395241,7.288084
379,Pseudoplatystoma.magdaleniatum,2021,-74.772674,8.088431
380,Pseudoplatystoma.magdaleniatum,2020,-75.395241,7.288084
381,Pseudoplatystoma.magdaleniatum,2021,-74.772674,8.088431
382,Pseudoplatystoma.magdaleniatum,2021,-74.772674,8.088431
383,Pseudoplatystoma.magdaleniatum,2020,-75.395241,7.288084
384,Pseudoplatystoma.magdaleniatum,2020,-75.395241,7.288084
385,Pseudoplatystoma.magdaleniatum,2020,-75.395241,7.288084
386,Pseudoplatystoma.magdaleniatum,2020,-75.361468,7.322095
387,Pseudoplatystoma.magdaleniatum,2020,-75.361468,7.322095
388,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
389,Pseudoplatystoma.magdaleniatum,2020,-75.395241,7.288084
390,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
391,Pseudoplatystoma.magdaleniatum,2020,-75.361468,7.322095
392,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
393,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
394,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
395,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
396,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
397,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
398,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
399,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
400,Pseudoplatystoma.magdaleniatum,2020,-74.534208,8.466551
